Date,Location,Location Level,Total Cases,Total Deaths,Total Recovered,New Cases,New Deaths,New Recovered,Province,Time Zone,Population,Longitude,Latitude,Case Fatality Rate,Case Recovered Rate
8/10/2021,Daerah Istimewa Yogyakarta,Province,131901,4021,95588,1487,62,2647,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,3.05%,72.47%
8/10/2021,Gorontalo,Province,9623,291,7367,207,14,69,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.02%,76.56%
8/10/2021,Indonesia,Country,3718821,110619,3171147,32081,2048,41486,,,265185520,113.921327,-0.789275,2.97%,85.27%
8/10/2021,Jambi,Province,23335,523,17755,453,7,167,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.24%,76.09%
8/10/2021,Jawa Barat,Province,642070,11075,558872,3811,467,6344,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.72%,87.04%
8/10/2021,Jawa Tengah,Province,423874,23526,359460,4564,492,6038,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.55%,84.80%
8/10/2021,Jawa Timur,Province,342827,23849,278379,3618,257,4473,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,6.96%,81.20%
8/10/2021,Kalimantan Barat,Province,29603,734,24265,360,12,535,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,2.48%,81.97%
8/10/2021,Kalimantan Selatan,Province,55253,1628,42668,578,26,601,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.95%,77.22%
8/10/2021,Kalimantan Tengah,Province,37862,1112,32158,348,70,685,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.94%,84.93%
8/10/2021,Kalimantan Timur,Province,133826,4124,110572,1546,79,2456,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,3.08%,82.62%
8/10/2021,Kalimantan Utara,Province,26036,495,18412,505,26,363,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.90%,70.72%
8/10/2021,Kepulauan Bangka Belitung,Province,39526,907,32004,689,26,579,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.29%,80.97%
8/10/2021,Kepulauan Riau,Province,48804,1370,43423,310,18,775,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.81%,88.97%
8/10/2021,Lampung,Province,40306,2686,30952,494,14,646,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,6.66%,76.79%
8/10/2021,Maluku,Province,13908,235,10746,171,0,152,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.69%,77.26%
8/10/2021,Maluku Utara,Province,10937,253,8900,97,0,117,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.31%,81.38%
8/10/2021,Nusa Tenggara Barat,Province,22013,600,19773,226,4,290,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.73%,89.82%
8/10/2021,Nusa Tenggara Timur,Province,49569,932,37847,912,36,1345,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.88%,76.35%
8/10/2021,Papua,Province,29138,445,17235,205,11,309,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.53%,59.15%
8/10/2021,Papua Barat,Province,20641,303,17795,418,3,333,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.47%,86.21%
8/10/2021,Riau,Province,109821,3030,93833,1235,56,1688,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.76%,85.44%
8/10/2021,Sulawesi Barat,Province,9636,204,7700,224,4,162,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.12%,79.91%
8/10/2021,Sulawesi Selatan,Province,93121,1586,79442,963,26,886,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.70%,85.31%
8/10/2021,Sulawesi Tengah,Province,30933,895,20464,966,30,691,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.89%,66.16%
8/10/2021,Sulawesi Tenggara,Province,18062,421,14509,132,8,338,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.33%,80.33%
8/10/2021,Sulawesi Utara,Province,27956,800,21467,173,5,266,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.86%,76.79%
8/10/2021,Sumatera Barat,Province,78954,1698,63428,501,24,1083,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.15%,80.34%
8/10/2021,Sumatera Selatan,Province,52679,2446,40645,610,27,564,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.64%,77.16%
8/10/2021,Sumatera Utara,Province,74641,1749,47033,1753,49,879,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.34%,63.01%
8/11/2021,Aceh,Province,26134,1097,18617,385,6,151,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,4.20%,71.24%
8/11/2021,Bali,Province,89898,2544,74307,1270,27,1142,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.83%,82.66%
8/11/2021,Banten,Province,122536,2398,106101,675,29,1245,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,1.96%,86.59%
8/11/2021,Bengkulu,Province,20704,328,16665,206,7,200,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.58%,80.49%
8/11/2021,DKI Jakarta,Province,835611,12893,811580,1957,42,1334,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.54%,97.12%
8/11/2021,Daerah Istimewa Yogyakarta,Province,133411,4073,98965,1510,52,3377,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,3.05%,74.18%
8/11/2021,Gorontalo,Province,9722,307,7575,99,16,208,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.16%,77.92%
8/11/2021,Indonesia,Country,3749446,112198,3211078,30625,1579,39931,,,265185520,113.921327,-0.789275,2.99%,85.64%
8/11/2021,Jambi,Province,23792,534,18077,457,11,322,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.24%,75.98%
8/11/2021,Jawa Barat,Province,645668,11189,566593,3598,114,7721,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.73%,87.75%
8/11/2021,Jawa Tengah,Province,428855,23873,366411,4981,347,6951,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.57%,85.44%
8/11/2021,Jawa Timur,Province,345712,24171,282549,2885,322,4170,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,6.99%,81.73%
8/11/2021,Kalimantan Barat,Province,29989,737,24787,386,3,522,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,2.46%,82.65%
8/11/2021,Kalimantan Selatan,Province,55940,1652,42915,687,24,247,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.95%,76.72%
8/11/2021,Kalimantan Tengah,Province,38182,1124,32382,320,12,224,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.94%,84.81%
8/11/2021,Kalimantan Timur,Province,135669,4188,112500,1843,64,1928,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,3.09%,82.92%
8/11/2021,Kalimantan Utara,Province,26572,505,18646,536,10,234,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.90%,70.17%
8/11/2021,Kepulauan Bangka Belitung,Province,40028,932,32514,502,25,510,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.33%,81.23%
8/11/2021,Kepulauan Riau,Province,49079,1392,43880,275,22,457,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.84%,89.41%
8/11/2021,Lampung,Province,40736,2739,31498,430,53,546,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,6.72%,77.32%
8/11/2021,Maluku,Province,13950,235,10857,42,0,111,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.68%,77.83%
8/11/2021,Maluku Utara,Province,10973,258,9069,36,5,169,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.35%,82.65%
8/11/2021,Nusa Tenggara Barat,Province,22240,603,19960,227,3,187,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.71%,89.75%
8/11/2021,Nusa Tenggara Timur,Province,50436,962,39361,867,30,1514,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.91%,78.04%
8/11/2021,Papua,Province,29313,458,17390,175,13,155,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.56%,59.33%
8/11/2021,Papua Barat,Province,20982,307,18297,341,4,502,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.46%,87.20%
8/11/2021,Riau,Province,110995,3085,94893,1174,55,1060,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.78%,85.49%
8/11/2021,Sulawesi Barat,Province,9856,210,7822,220,6,122,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.13%,79.36%
8/11/2021,Sulawesi Selatan,Province,94148,1614,80420,1027,28,978,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.71%,85.42%
8/11/2021,Sulawesi Tengah,Province,31848,927,20917,915,32,453,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.91%,65.68%
8/11/2021,Sulawesi Tenggara,Province,18152,427,14739,90,6,230,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.35%,81.20%
8/11/2021,Sulawesi Utara,Province,28237,809,21738,281,9,271,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.87%,76.98%
8/11/2021,Sumatera Barat,Province,79584,1720,64284,630,22,856,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.16%,80.78%
8/11/2021,Sumatera Selatan,Province,53230,2477,41379,551,31,734,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.65%,77.74%
8/11/2021,Sumatera Utara,Province,76113,1786,47716,1472,37,683,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.35%,62.69%
8/12/2021,Aceh,Province,26315,1127,18992,181,30,375,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,4.28%,72.17%
8/12/2021,Bali,Province,91251,2579,75865,1353,35,1558,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.83%,83.14%
8/12/2021,Banten,Province,122931,2422,106452,395,24,351,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,1.97%,86.59%
8/12/2021,Bengkulu,Province,20821,331,16864,117,3,199,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.59%,81.00%
8/12/2021,DKI Jakarta,Province,836691,12935,814051,1080,42,2471,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.55%,97.29%
8/12/2021,Daerah Istimewa Yogyakarta,Province,134494,4103,101735,1083,30,2770,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,3.05%,75.64%
8/12/2021,Gorontalo,Province,9837,311,7671,115,4,96,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.16%,77.98%
8/12/2021,Indonesia,Country,3774155,113664,3247715,24709,1466,36637,,,265185520,113.921327,-0.789275,3.01%,86.05%
8/12/2021,Jambi,Province,23892,539,18622,100,5,545,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.26%,77.94%
8/12/2021,Jawa Barat,Province,647994,11267,570717,2326,78,4124,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.74%,88.07%
8/12/2021,Jawa Tengah,Province,434155,24274,374028,5300,401,7617,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.59%,86.15%
8/12/2021,Jawa Timur,Province,348874,24473,286588,3162,302,4039,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,7.01%,82.15%
8/12/2021,Kalimantan Barat,Province,30316,740,25319,327,3,532,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,2.44%,83.52%
8/12/2021,Kalimantan Selatan,Province,56405,1684,43327,465,32,412,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.99%,76.81%
8/12/2021,Kalimantan Tengah,Province,38491,1141,32665,309,17,283,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.96%,84.86%
8/12/2021,Kalimantan Timur,Province,136845,4252,114495,1176,64,1995,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,3.11%,83.67%
8/12/2021,Kalimantan Utara,Province,26904,517,19071,332,12,425,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.92%,70.89%
8/12/2021,Kepulauan Bangka Belitung,Province,40423,952,32955,395,20,441,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.36%,81.53%
8/12/2021,Kepulauan Riau,Province,49312,1437,44228,233,45,348,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.91%,89.69%
8/12/2021,Lampung,Province,41108,2837,31853,372,98,355,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,6.90%,77.49%
8/12/2021,Maluku,Province,13978,236,10954,28,1,97,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.69%,78.37%
8/12/2021,Maluku Utara,Province,11034,259,9124,61,1,55,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.35%,82.69%
8/12/2021,Nusa Tenggara Barat,Province,22434,610,20094,194,7,134,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.72%,89.57%
8/12/2021,Nusa Tenggara Timur,Province,51152,977,40646,716,15,1285,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.91%,79.46%
8/12/2021,Papua,Province,29537,465,17486,224,7,96,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.57%,59.20%
8/12/2021,Papua Barat,Province,21209,311,18581,227,4,284,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.47%,87.61%
8/12/2021,Riau,Province,111699,3120,95858,704,35,965,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.79%,85.82%
8/12/2021,Sulawesi Barat,Province,9977,212,7956,121,2,134,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.12%,79.74%
8/12/2021,Sulawesi Selatan,Province,94846,1642,81286,698,28,866,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.73%,85.70%
8/12/2021,Sulawesi Tengah,Province,32497,953,21722,649,26,805,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.93%,66.84%
8/12/2021,Sulawesi Tenggara,Province,18243,428,14845,91,1,106,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.35%,81.37%
8/12/2021,Sulawesi Utara,Province,28744,824,21977,507,15,239,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.87%,76.46%
8/12/2021,Sumatera Barat,Province,80126,1738,65199,542,18,915,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.17%,81.37%
8/12/2021,Sumatera Selatan,Province,53503,2500,42130,273,23,751,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.67%,78.74%
8/12/2021,Sumatera Utara,Province,77427,1819,48573,1314,33,857,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.35%,62.73%
8/13/2021,Aceh,Province,26726,1136,19375,411,9,383,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,4.25%,72.49%
8/13/2021,Bali,Province,93161,2630,77989,1910,51,2124,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.82%,83.71%
8/13/2021,Banten,Province,123644,2439,110276,713,17,3824,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,1.97%,89.19%
8/13/2021,Bengkulu,Province,21018,339,17063,197,8,199,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.61%,81.18%
8/13/2021,DKI Jakarta,Province,837901,13003,815619,1210,68,1568,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.55%,97.34%
8/13/2021,Daerah Istimewa Yogyakarta,Province,135737,4168,104674,1243,65,2939,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,3.07%,77.12%
8/13/2021,Gorontalo,Province,9984,321,7804,147,10,133,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.22%,78.17%
8/13/2021,Indonesia,Country,3804943,115096,3289718,30788,1432,42003,,,265185520,113.921327,-0.789275,3.02%,86.46%
8/13/2021,Jambi,Province,24292,550,19072,400,11,450,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.26%,78.51%
8/13/2021,Jawa Barat,Province,651163,11319,578400,3169,52,7683,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.74%,88.83%
8/13/2021,Jawa Tengah,Province,438375,24746,377684,4220,472,3656,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.64%,86.16%
8/13/2021,Jawa Timur,Province,353052,24726,290972,4178,253,4384,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,7.00%,82.42%
8/13/2021,Kalimantan Barat,Province,30878,741,25828,562,1,509,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,2.40%,83.65%
8/13/2021,Kalimantan Selatan,Province,57216,1688,43959,811,4,632,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.95%,76.83%
8/13/2021,Kalimantan Tengah,Province,38960,1160,32902,469,19,237,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.98%,84.45%
8/13/2021,Kalimantan Timur,Province,138296,4320,116384,1451,68,1889,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,3.12%,84.16%
8/13/2021,Kalimantan Utara,Province,27240,528,19534,336,11,463,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.94%,71.71%
8/13/2021,Kepulauan Bangka Belitung,Province,41083,976,33604,660,24,649,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.38%,81.80%
8/13/2021,Kepulauan Riau,Province,49590,1444,44654,278,7,426,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.91%,90.05%
8/13/2021,Lampung,Province,41575,2882,32763,467,45,910,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,6.93%,78.80%
8/13/2021,Maluku,Province,14033,238,11189,55,2,235,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.70%,79.73%
8/13/2021,Maluku Utara,Province,11111,263,9431,77,4,307,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.37%,84.88%
8/13/2021,Nusa Tenggara Barat,Province,22812,618,20343,378,8,249,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.71%,89.18%
8/13/2021,Nusa Tenggara Timur,Province,52037,995,41354,885,18,708,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.91%,79.47%
8/13/2021,Papua,Province,29778,471,17686,241,6,200,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.58%,59.39%
8/13/2021,Papua Barat,Province,21348,311,18701,139,0,120,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.46%,87.60%
8/13/2021,Riau,Province,112769,3149,96715,1070,29,857,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.79%,85.76%
8/13/2021,Sulawesi Barat,Province,10199,218,8092,222,6,136,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.14%,79.34%
8/13/2021,Sulawesi Selatan,Province,95933,1670,82285,1087,28,999,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.74%,85.77%
8/13/2021,Sulawesi Tengah,Province,33495,983,22635,998,30,913,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.93%,67.58%
8/13/2021,Sulawesi Tenggara,Province,18373,432,14956,130,4,111,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.35%,81.40%
8/13/2021,Sulawesi Utara,Province,29039,829,22266,295,5,289,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.85%,76.68%
8/13/2021,Sumatera Barat,Province,80716,1754,66158,590,16,959,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.17%,81.96%
8/13/2021,Sumatera Selatan,Province,54206,2520,42717,703,20,587,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.65%,78.80%
8/13/2021,Sumatera Utara,Province,78711,1859,49824,1284,40,1251,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.36%,63.30%
8/14/2021,Aceh,Province,27123,1152,19936,397,16,561,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,4.25%,73.50%
8/14/2021,Bali,Province,94956,2666,79631,1795,36,1642,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.81%,83.86%
8/14/2021,Banten,Province,124249,2456,111329,605,17,1053,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,1.98%,89.60%
8/14/2021,Bengkulu,Province,21283,339,17263,265,0,200,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.59%,81.11%
8/14/2021,DKI Jakarta,Province,839264,13032,816832,1363,29,1213,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.55%,97.33%
8/14/2021,Daerah Istimewa Yogyakarta,Province,137525,4210,106135,1788,42,1461,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,3.06%,77.18%
8/14/2021,Gorontalo,Province,10153,327,7979,169,6,175,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.22%,78.59%
8/14/2021,Indonesia,Country,3833541,116366,3321598,28598,1270,31880,,,265185520,113.921327,-0.789275,3.04%,86.65%
8/14/2021,Jambi,Province,24706,560,19308,414,10,236,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.27%,78.15%
8/14/2021,Jawa Barat,Province,653606,11358,580616,2443,39,2216,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.74%,88.83%
8/14/2021,Jawa Tengah,Province,442935,25127,382901,4560,381,5217,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.67%,86.45%
8/14/2021,Jawa Timur,Province,356283,25000,295465,3231,274,4493,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,7.02%,82.93%
8/14/2021,Kalimantan Barat,Province,31371,751,26347,493,10,519,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,2.39%,83.99%
8/14/2021,Kalimantan Selatan,Province,58072,1732,44383,856,44,424,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.98%,76.43%
8/14/2021,Kalimantan Tengah,Province,39356,1172,33165,396,12,263,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.98%,84.27%
8/14/2021,Kalimantan Timur,Province,139464,4386,118111,1168,66,1727,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,3.14%,84.69%
8/14/2021,Kalimantan Utara,Province,27605,541,20202,365,13,668,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.96%,73.18%
8/14/2021,Kepulauan Bangka Belitung,Province,41636,991,34123,553,15,519,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.38%,81.96%
8/14/2021,Kepulauan Riau,Province,49837,1461,44954,247,17,300,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.93%,90.20%
8/14/2021,Lampung,Province,42043,2907,33159,468,25,396,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,6.91%,78.87%
8/14/2021,Maluku,Province,14051,239,11389,18,1,200,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.70%,81.05%
8/14/2021,Maluku Utara,Province,11162,263,9461,51,0,30,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.36%,84.76%
8/14/2021,Nusa Tenggara Barat,Province,23060,624,20567,248,6,224,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.71%,89.19%
8/14/2021,Nusa Tenggara Timur,Province,52689,1016,42246,652,21,892,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.93%,80.18%
8/14/2021,Papua,Province,29956,477,17886,178,6,200,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.59%,59.71%
8/14/2021,Papua Barat,Province,21447,314,18850,99,3,149,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.46%,87.89%
8/14/2021,Riau,Province,113839,3180,98209,1070,31,1494,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.79%,86.27%
8/14/2021,Sulawesi Barat,Province,10370,224,8218,171,6,126,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.16%,79.25%
8/14/2021,Sulawesi Selatan,Province,96951,1686,83300,1018,16,1015,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.74%,85.92%
8/14/2021,Sulawesi Tengah,Province,34377,1017,23367,882,34,732,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.96%,67.97%
8/14/2021,Sulawesi Tenggara,Province,18477,438,15146,104,6,190,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.37%,81.97%
8/14/2021,Sulawesi Utara,Province,29385,845,22373,346,16,107,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.88%,76.14%
8/14/2021,Sumatera Barat,Province,81325,1780,67458,609,26,1300,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.19%,82.95%
8/14/2021,Sumatera Selatan,Province,54611,2551,43595,405,31,878,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.67%,79.83%
